timestamp,overall_cpu,process_cpu,process_status,core_0,core_1,core_2,core_3,core_4,core_5,core_6,core_7
2026-01-19 03:40:39,14.8,87.4,running,5.3,1.8,39.7,4.0,58.5,2.2,5.8,2.7
2026-01-19 03:40:42,16.0,93.7,running,9.7,1.8,44.2,7.6,52.0,3.6,5.4,3.1
2026-01-19 03:40:46,22.6,90.5,running,8.4,4.9,55.8,4.0,46.2,8.0,11.1,4.9
2026-01-19 03:40:49,16.0,81.2,running,6.6,1.8,93.8,2.7,6.2,4.4,3.6,4.0
2026-01-19 03:40:53,15.9,96.8,running,9.3,2.2,84.9,1.8,15.9,3.6,7.6,3.6
2026-01-19 03:40:56,14.9,87.4,running,4.4,2.2,87.9,3.1,9.4,3.6,9.3,1.8
2026-01-19 03:41:00,14.7,93.7,running,11.5,4.5,87.6,5.3,13.3,6.7,6.2,5.8
2026-01-19 03:41:03,21.4,96.8,running,13.2,3.6,83.9,5.8,15.1,6.2,9.4,5.4
2026-01-19 03:41:07,14.5,96.8,running,7.5,1.3,90.6,6.2,4.9,4.5,5.8,0.9
2026-01-19 03:41:10,18.6,84.3,running,17.0,6.2,91.5,2.2,9.8,4.9,6.2,8.4
2026-01-19 03:41:14,16.0,90.6,running,37.3,25.9,81.7,28.0,34.7,28.4,35.0,26.8
2026-01-19 03:41:17,26.9,96.8,running,35.5,28.9,62.8,29.5,36.7,27.2,35.6,29.8
2026-01-19 03:41:21,15.0,90.6,running,16.5,3.6,83.6,8.4,16.4,4.4,6.2,8.4
2026-01-19 03:41:24,31.7,87.5,running,13.9,6.1,87.8,14.5,16.7,10.0,12.3,7.9
2026-01-19 03:41:28,17.5,93.7,running,6.2,3.6,88.1,8.9,8.4,6.7,2.7,3.6
2026-01-19 03:41:31,15.4,99.9,running,4.0,1.8,88.0,7.9,9.3,4.0,4.5,5.8
2026-01-19 03:41:35,17.7,96.8,running,9.2,1.8,83.0,6.2,19.0,10.7,7.1,5.3
2026-01-19 03:41:38,15.0,100.0,running,8.0,3.1,90.2,5.8,8.9,5.3,6.2,1.8
2026-01-19 03:41:42,15.6,93.7,running,4.8,1.8,85.8,5.3,11.1,1.8,5.8,3.6
2026-01-19 03:41:45,18.0,96.8,running,8.8,2.2,87.1,5.4,14.3,4.9,6.2,4.0
2026-01-19 03:41:49,14.6,93.7,running,10.1,7.1,82.2,11.6,12.1,8.5,12.1,5.8
2026-01-19 03:41:52,14.1,100.0,running,4.4,2.2,82.1,3.6,8.9,1.8,2.7,0.9
2026-01-19 03:41:56,16.6,93.7,running,7.9,1.3,87.2,8.4,17.5,4.0,5.8,4.0
2026-01-19 03:41:59,15.6,96.8,running,8.9,3.1,84.9,7.6,11.2,3.6,5.8,4.9
2026-01-19 03:42:03,16.6,96.8,running,13.7,8.9,67.9,8.9,13.3,11.6,7.6,14.2
2026-01-19 03:42:06,15.4,96.8,running,10.6,3.6,81.2,8.9,13.8,7.6,9.3,11.2
2026-01-19 03:42:10,16.4,93.7,running,7.1,3.1,84.8,7.6,9.8,4.0,4.5,7.5
2026-01-19 03:42:13,15.2,100.0,running,26.6,22.3,89.7,37.9,18.7,13.8,20.5,17.3
2026-01-19 03:42:17,17.1,93.7,running,11.8,3.1,86.7,5.8,11.9,6.2,3.6,9.3
2026-01-19 03:42:20,15.9,90.6,running,7.9,4.9,83.1,9.4,7.1,6.6,8.9,10.7
2026-01-19 03:42:24,16.3,93.6,running,7.9,3.1,82.2,4.0,4.9,0.9,5.3,11.1
2026-01-19 03:42:27,16.9,90.5,running,13.4,4.9,81.7,9.3,12.1,8.5,7.6,8.4
2026-01-19 03:42:31,15.1,87.4,running,8.8,4.9,87.7,8.4,9.8,7.9,7.6,6.7
2026-01-19 03:42:34,15.0,100.0,running,4.9,2.2,87.1,2.2,8.9,0.4,1.8,1.8
2026-01-19 03:42:38,17.6,90.5,running,8.9,2.2,87.5,5.4,13.8,4.4,6.7,3.1
2026-01-19 03:42:41,14.4,93.7,running,6.2,2.7,85.3,5.8,9.7,2.7,6.2,0.4
2026-01-19 03:42:45,15.2,90.6,running,4.9,1.8,86.7,3.6,10.6,2.7,3.6,0.4
2026-01-19 03:42:48,23.3,96.8,running,13.2,4.0,85.3,8.8,15.5,8.9,8.5,6.2
2026-01-19 03:42:52,14.3,90.6,running,9.2,5.4,74.6,12.9,14.7,12.0,12.4,11.1
2026-01-19 03:42:55,14.0,96.8,running,9.6,4.9,84.0,4.0,6.7,3.1,3.6,6.7
2026-01-19 03:42:59,18.1,93.7,running,12.6,4.0,83.7,4.9,9.8,5.4,8.5,10.7
2026-01-19 03:43:02,14.6,90.5,running,7.5,2.7,85.3,6.2,6.7,5.3,4.9,7.1
2026-01-19 03:43:06,15.6,93.6,running,8.4,4.9,83.0,2.7,3.1,2.7,4.4,7.6
2026-01-19 03:43:09,18.2,96.8,running,6.6,1.3,87.6,4.0,11.2,4.5,4.5,9.8
2026-01-19 03:43:13,49.3,67.2,running,39.7,32.3,72.4,33.5,43.9,36.8,33.2,29.1
2026-01-19 03:43:16,18.4,68.7,running,28.3,22.6,84.3,22.7,27.2,22.4,19.0,23.7
2026-01-19 03:43:20,19.3,96.8,running,16.0,4.5,77.1,8.1,22.8,7.6,12.1,11.1
2026-01-19 03:43:23,16.1,84.3,running,13.4,3.1,83.9,6.6,12.9,6.7,9.8,8.8
2026-01-19 03:43:27,14.2,96.8,running,5.7,2.2,90.2,0.9,6.2,3.1,5.4,8.0
2026-01-19 03:43:31,17.7,90.6,running,11.0,4.9,92.9,4.9,17.4,5.8,10.7,5.4
2026-01-19 03:43:34,14.8,93.7,running,4.4,2.2,95.1,5.4,9.7,4.9,5.8,1.3
2026-01-19 03:43:38,14.6,90.6,running,7.5,1.3,88.8,1.3,8.9,1.8,6.7,4.0
2026-01-19 03:43:41,16.9,84.3,running,8.8,1.3,83.9,4.0,17.9,2.2,4.4,4.4
2026-01-19 03:43:45,15.0,96.9,running,6.2,2.2,88.1,6.2,11.6,5.8,7.1,2.7
2026-01-19 03:43:48,14.5,96.7,running,5.7,0.9,93.3,1.3,6.7,2.2,4.4,0.9
2026-01-19 03:43:52,16.8,93.7,running,10.6,4.9,89.8,4.9,13.2,9.3,10.7,7.6
2026-01-19 03:43:55,15.2,96.8,running,3.6,1.3,91.6,4.5,7.5,4.4,5.4,4.9
2026-01-19 03:43:59,16.1,100.0,running,6.2,1.8,86.6,2.7,9.8,3.6,4.4,0.9
2026-01-19 03:44:02,16.2,96.8,running,8.8,0.9,90.2,3.1,9.8,4.0,6.2,4.0
2026-01-19 03:44:06,13.7,96.8,running,7.6,0.9,84.8,4.5,11.6,6.2,6.7,7.6
2026-01-19 03:44:09,13.8,90.5,running,8.3,2.2,87.6,3.1,11.5,5.8,6.2,4.9
2026-01-19 03:44:13,20.7,93.7,running,20.6,14.7,87.1,15.1,30.5,26.5,23.2,16.4
2026-01-19 03:44:16,14.4,90.6,running,4.9,0.9,89.8,1.3,11.0,3.6,4.9,3.1
2026-01-19 03:44:20,14.7,96.8,running,6.6,3.1,91.1,3.1,8.4,3.6,5.8,3.1
2026-01-19 03:44:23,22.0,93.6,running,17.0,4.9,87.6,5.8,13.8,9.8,12.8,11.6
2026-01-19 03:44:27,14.6,84.3,running,9.3,8.9,89.8,6.2,7.6,8.5,8.9,10.6
2026-01-19 03:44:30,13.7,90.6,running,6.6,4.9,86.4,4.5,7.6,2.7,6.7,7.1
2026-01-19 03:44:34,17.3,93.7,running,8.7,1.3,88.9,2.2,8.9,4.0,4.9,12.9
2026-01-19 03:44:37,14.9,100.0,running,8.0,4.0,92.4,5.8,8.0,7.1,9.8,8.0
2026-01-19 03:44:41,15.2,96.8,running,6.6,0.4,89.4,2.2,6.2,5.4,4.5,7.1
2026-01-19 03:44:44,18.7,93.7,running,10.5,3.1,89.7,4.4,12.5,5.8,5.4,10.6
2026-01-19 03:44:48,16.0,96.8,running,6.2,2.2,92.9,4.9,6.2,4.5,4.5,5.7
2026-01-19 03:44:51,23.1,93.7,running,8.4,5.8,87.1,7.1,9.4,5.4,7.1,11.4
2026-01-19 03:44:55,16.4,90.5,running,6.6,1.3,90.2,4.0,7.6,4.9,6.7,10.6
2026-01-19 03:44:58,15.2,93.6,running,5.3,2.2,83.9,4.9,8.5,7.5,6.7,11.1
2026-01-19 03:45:02,15.8,99.9,running,5.8,2.7,87.1,4.0,7.6,3.1,3.6,9.7
2026-01-19 03:45:05,17.0,93.7,running,10.1,2.2,92.4,2.7,7.1,6.2,3.1,9.3
2026-01-19 03:45:09,14.8,96.8,running,3.6,3.6,90.6,6.2,4.0,3.6,8.0,8.4
2026-01-19 03:45:12,54.2,99.9,running,33.6,25.7,87.1,18.2,27.2,21.3,30.7,22.1
2026-01-19 03:45:16,16.6,81.2,running,10.1,1.8,91.6,2.7,9.8,3.1,7.1,7.1
2026-01-19 03:45:19,14.4,90.6,running,4.9,1.3,87.1,4.5,3.1,3.1,7.1,12.4
2026-01-19 03:45:23,18.4,96.8,running,10.1,3.6,86.2,4.9,6.7,3.6,10.7,11.1
2026-01-19 03:45:26,20.5,90.5,running,18.2,5.8,82.1,5.8,14.2,6.2,8.5,13.7
2026-01-19 03:45:30,15.0,87.5,running,19.8,7.6,84.4,11.6,16.0,6.7,13.4,12.9
2026-01-19 03:45:33,14.1,93.7,running,4.0,1.3,85.3,2.2,6.2,2.2,4.4,7.5
2026-01-19 03:45:37,16.5,99.9,running,10.6,1.8,91.7,4.9,7.1,3.1,4.5,8.0
2026-01-19 03:45:40,13.8,90.6,running,8.4,3.1,88.4,4.9,6.7,4.9,6.2,6.2
2026-01-19 03:45:44,13.8,99.9,running,5.8,0.9,88.8,2.2,3.6,2.2,6.1,8.9
2026-01-19 03:45:47,17.6,78.1,running,10.9,0.9,89.3,2.7,11.6,4.9,5.3,8.9
2026-01-19 03:45:51,14.6,84.3,running,10.1,3.1,86.2,3.6,7.1,4.0,6.7,9.7
2026-01-19 03:45:54,13.5,99.9,running,8.4,5.3,88.8,5.4,8.4,8.0,4.0,8.0
2026-01-19 03:45:58,17.3,93.7,running,13.0,0.9,92.4,2.7,8.5,3.6,4.9,9.7
2026-01-19 03:46:01,14.1,81.2,running,7.9,2.2,87.5,5.8,7.1,7.1,8.4,6.7
2026-01-19 03:46:05,14.4,93.7,running,9.2,4.0,86.7,7.1,8.0,2.2,4.9,6.7
2026-01-19 03:46:08,15.8,90.6,running,13.5,3.1,89.3,3.1,21.8,5.4,6.7,3.1
2026-01-19 03:46:12,49.7,99.9,running,21.5,12.8,86.0,12.4,34.8,18.1,17.6,17.2
2026-01-19 03:46:15,13.1,96.8,running,3.1,0.9,87.5,4.0,6.2,1.8,4.4,8.4
2026-01-19 03:46:19,17.4,96.8,running,9.2,2.2,91.1,1.8,9.3,4.0,3.6,10.5
2026-01-19 03:46:22,15.8,90.6,running,8.3,1.8,84.4,5.3,8.5,7.6,5.8,12.8
2026-01-19 03:46:26,14.8,96.8,running,10.6,4.0,85.7,8.0,8.4,3.1,8.0,9.4
2026-01-19 03:46:29,16.7,78.1,running,10.5,1.3,88.4,4.5,15.5,6.7,6.2,8.5
2026-01-19 03:46:33,14.8,100.0,running,6.2,1.8,85.8,4.9,9.7,3.6,7.6,2.2
2026-01-19 03:46:36,14.4,84.3,running,4.9,4.0,90.7,2.2,5.3,3.6,3.6,0.9
2026-01-19 03:46:40,16.8,96.8,running,9.3,3.6,83.9,3.1,15.6,4.4,4.0,5.8
2026-01-19 03:46:43,17.3,93.7,running,8.8,1.8,86.7,4.9,12.3,7.6,7.1,3.1
2026-01-19 03:46:47,13.0,96.8,running,4.0,2.7,90.6,1.3,6.2,1.3,3.6,0.0
2026-01-19 03:46:50,24.0,99.9,running,12.8,4.0,86.7,4.4,14.3,6.7,13.8,6.7
2026-01-19 03:46:54,16.2,100.0,running,9.7,5.3,92.0,9.8,13.2,7.6,9.3,11.4
2026-01-19 03:46:57,15.9,96.8,running,6.6,1.8,86.8,3.1,4.5,4.0,2.2,9.3
2026-01-19 03:47:01,17.0,93.7,running,6.6,1.3,87.9,4.0,5.8,2.2,5.4,10.7
2026-01-19 03:47:04,15.4,93.7,running,8.4,1.3,88.8,5.8,6.2,6.7,4.4,7.1
2026-01-19 03:47:08,14.3,90.6,running,3.1,3.1,89.3,4.0,3.1,1.8,4.0,8.0
2026-01-19 03:47:11,34.3,62.4,running,20.0,8.0,85.8,8.4,16.1,8.9,10.7,17.6
2026-01-19 03:47:15,15.3,87.5,running,11.6,13.4,85.7,12.9,23.8,15.2,19.0,12.1
2026-01-19 03:47:18,13.9,96.8,running,4.0,3.6,87.5,7.1,6.7,1.3,4.0,2.7
2026-01-19 03:47:22,15.8,90.6,running,6.7,1.8,92.9,3.5,6.7,1.8,4.9,5.3
2026-01-19 03:47:25,17.0,93.7,running,10.1,2.7,87.1,8.0,14.7,9.4,11.6,4.0
2026-01-19 03:47:29,18.3,96.8,running,7.6,4.5,82.2,5.8,14.2,5.8,8.5,3.5
2026-01-19 03:47:32,16.6,84.3,running,6.6,2.7,94.6,1.8,6.2,3.6,3.6,7.1
2026-01-19 03:47:36,18.6,99.9,running,8.4,5.3,88.0,6.2,5.4,8.4,9.3,13.7
2026-01-19 03:47:39,15.8,96.8,running,5.8,1.3,87.9,4.5,4.4,3.6,5.4,10.7
2026-01-19 03:47:43,17.5,81.2,running,6.6,0.9,88.9,2.7,5.4,3.6,4.9,9.8
2026-01-19 03:47:46,15.1,81.2,running,9.3,2.7,91.6,4.5,6.7,3.1,6.2,4.9
2026-01-19 03:47:50,20.4,87.4,running,8.8,10.6,83.5,4.5,5.8,5.8,7.1,13.2
2026-01-19 03:47:53,17.9,87.4,running,8.8,3.1,91.5,2.7,6.2,1.8,3.1,7.6
2026-01-19 03:47:57,17.9,93.7,running,9.3,6.6,82.4,8.5,15.6,8.5,12.9,10.7
2026-01-19 03:48:00,14.2,96.8,running,4.9,1.3,88.4,2.7,6.2,3.6,4.5,9.8
2026-01-19 03:48:04,21.5,90.5,running,8.4,3.6,87.2,3.1,10.7,5.8,6.2,11.5
2026-01-19 03:48:07,16.6,90.6,running,9.6,1.8,90.2,2.2,7.1,5.8,6.2,8.9
2026-01-19 03:48:11,20.7,84.3,running,5.4,2.2,87.6,7.6,12.4,4.9,7.5,9.8
2026-01-19 03:48:14,15.5,87.4,running,17.0,12.5,82.1,19.3,29.8,9.4,12.0,13.5
2026-01-19 03:48:18,17.4,93.7,running,6.6,2.2,84.4,5.3,16.0,7.1,8.9,2.2
2026-01-19 03:48:21,16.0,96.8,running,8.4,3.1,91.1,3.1,6.7,1.8,3.6,1.8
2026-01-19 03:48:25,22.6,93.7,running,20.7,7.6,80.8,11.6,15.2,8.9,11.9,10.2
2026-01-19 03:48:28,21.8,90.6,running,19.0,7.6,79.6,9.8,21.3,13.4,18.7,10.2
2026-01-19 03:48:32,15.4,93.7,running,11.8,4.0,82.6,8.5,19.5,8.9,16.9,11.1
2026-01-19 03:48:35,16.6,90.6,running,7.5,0.9,91.1,3.6,9.8,2.7,4.4,3.1
2026-01-19 03:48:39,15.3,96.8,running,7.5,2.2,88.9,3.6,11.9,6.2,7.1,1.3
2026-01-19 03:48:42,15.4,96.8,running,4.4,2.7,92.0,5.4,5.4,2.7,7.2,3.6
2026-01-19 03:48:46,16.7,99.9,running,7.0,0.9,92.0,2.2,6.7,2.2,4.4,3.1
2026-01-19 03:48:49,15.4,93.7,running,7.0,2.7,90.2,5.4,12.3,8.4,6.7,2.7
2026-01-19 03:48:53,16.0,99.9,running,2.7,4.0,90.6,5.4,10.9,4.5,4.9,2.7
2026-01-19 03:48:56,18.3,87.4,running,11.9,3.5,91.6,4.9,12.0,6.7,8.0,6.7
2026-01-19 03:49:00,14.6,96.8,running,7.9,2.2,88.4,4.5,10.7,7.6,4.9,2.2
2026-01-19 03:49:03,16.4,87.5,running,5.3,4.4,86.6,5.8,11.6,3.6,6.2,2.7
2026-01-19 03:49:07,14.6,96.9,running,6.6,0.4,88.8,1.8,10.7,4.0,1.3,3.1
2026-01-19 03:49:10,16.6,96.8,running,12.8,3.6,89.3,9.3,16.9,7.1,10.7,8.9
2026-01-19 03:49:14,14.0,93.7,running,23.1,12.9,85.7,17.0,23.1,13.8,18.2,13.4
2026-01-19 03:49:17,15.2,99.9,running,7.5,2.2,87.6,2.2,7.6,2.7,4.0,1.8
2026-01-19 03:49:21,14.8,93.7,running,6.2,0.9,88.9,4.5,8.9,4.9,6.2,4.4
2026-01-19 03:49:24,15.4,100.0,running,2.7,2.2,90.2,4.5,8.0,2.2,6.7,4.9
2026-01-19 03:49:28,15.6,90.5,running,7.5,1.3,84.9,4.0,13.2,4.0,5.8,7.6
2026-01-19 03:49:31,15.6,87.4,running,9.8,3.1,85.8,7.1,14.3,6.7,10.2,7.1
2026-01-19 03:49:35,14.6,90.6,running,6.2,4.0,91.5,3.1,8.4,2.7,1.8,2.7
2026-01-19 03:49:38,14.6,96.8,running,7.0,1.3,83.0,3.1,8.5,3.1,4.0,8.0
2026-01-19 03:49:42,16.5,93.7,running,8.7,1.3,90.7,4.0,9.3,9.3,4.0,7.1
2026-01-19 03:49:45,13.6,90.5,running,4.9,1.8,86.7,3.1,7.5,2.2,3.1,8.4
2026-01-19 03:49:49,15.9,96.8,running,9.2,2.2,90.7,1.3,4.4,2.7,4.5,9.3
2026-01-19 03:49:52,16.2,93.7,running,9.3,2.2,88.4,5.3,12.1,4.9,5.8,9.7
2026-01-19 03:49:56,16.4,71.8,running,7.1,3.1,88.8,4.0,7.1,4.0,7.6,8.8
2026-01-19 03:49:59,17.2,93.7,running,13.5,6.7,84.9,3.1,12.0,11.5,8.5,12.9
2026-01-19 03:50:03,22.0,96.8,running,14.2,6.2,90.2,7.1,12.1,10.7,8.0,11.1
2026-01-19 03:50:06,13.8,90.5,running,7.5,3.6,85.8,5.4,8.0,4.0,7.1,11.5
2026-01-19 03:50:10,15.4,99.9,running,9.1,0.9,91.1,1.3,6.2,2.2,2.7,5.8
2026-01-19 03:50:13,15.0,90.6,running,22.1,13.4,84.4,22.2,31.1,18.3,21.9,22.3
2026-01-19 03:50:17,15.8,96.8,running,8.4,2.7,83.5,4.5,4.4,2.2,6.7,7.1
2026-01-19 03:50:20,29.0,93.7,running,10.8,6.6,92.5,9.2,10.1,11.5,7.9,11.3
2026-01-19 03:50:24,17.3,99.9,running,9.7,5.8,69.2,5.8,7.6,7.1,8.0,30.0
2026-01-19 03:50:27,17.1,100.0,running,16.5,3.1,7.1,6.2,9.8,14.7,54.5,17.3
2026-01-19 03:50:31,15.2,96.8,running,20.7,17.0,8.0,10.3,11.6,30.5,13.7,24.9
2026-01-19 03:50:34,14.8,99.9,running,18.6,7.6,9.8,5.3,16.8,15.5,21.0,42.0
2026-01-19 03:50:38,13.9,99.9,running,5.3,2.2,24.1,2.2,8.0,12.9,38.8,24.0
2026-01-19 03:50:41,17.2,99.9,running,18.1,5.8,2.7,13.8,17.0,23.7,25.0,17.8
2026-01-19 03:50:45,15.4,99.9,running,6.2,4.9,6.2,7.1,13.4,10.7,43.3,38.4
2026-01-19 03:50:48,13.8,99.9,running,6.2,2.2,12.4,6.2,12.5,31.7,33.5,8.4
2026-01-19 03:50:52,16.4,99.9,running,14.9,9.8,29.5,22.3,16.4,4.0,42.5,10.7
2026-01-19 03:50:55,15.0,100.0,running,11.0,22.8,27.2,4.9,7.6,14.7,17.8,29.2
2026-01-19 03:50:59,15.4,99.9,running,8.4,20.5,16.1,16.5,12.9,8.0,29.0,30.2
2026-01-19 03:51:02,18.7,99.9,running,8.4,20.1,4.5,48.4,4.4,10.7,19.2,4.0
2026-01-19 03:51:06,16.7,100.0,running,14.1,2.2,4.0,32.9,29.0,20.4,21.2,9.4
2026-01-19 03:51:09,14.0,99.9,running,7.1,1.3,14.3,28.1,25.9,6.2,8.9,32.0
2026-01-19 03:51:13,15.4,99.9,running,24.3,15.6,32.0,16.1,27.7,33.9,30.7,25.3
2026-01-19 03:51:16,18.0,96.8,running,12.9,8.0,8.5,13.8,7.6,49.3,22.3,11.5
2026-01-19 03:51:20,12.9,100.0,running,9.8,18.8,4.0,8.9,8.9,19.1,27.2,19.2
